SN,Average
101466,47.5
101467,57.5
101468,37.5
101469,47.5
101470,42.5
101471,27.5
101472,54
101473,44
101474,37.5
101475,45
101476,47.5
101477,27.5
101478,57.5
101479,37.5
101480,19
101481,57.5
101482,57.5
101483,57.5
101484,57.5
101485,57.5
101486,105
101487,165
101488,325
101489,95
101490,75
101491,57.5
101492,105
101493,105
101494,57.5
101495,105
101496,57.5
101497,115
101498,125
101499,85
101500,195
101501,115
101502,65
101503,575
101504,155
101505,65
101506,125
101507,105
101508,47.5
101509,37.5
101510,75
101511,75
101512,37.5
101513,54
101514,195
101515,65
101516,87.5
101517,105
101518,115
101519,175
101520,185
101521,95
101522,237.5
101523,47.5
101524,37.5
101525,31
101526,29
101527,40
101528,67.5
101529,44
101530,77.5
101531,22.5
101532,47.5
101533,57.5
101534,42.5
101535,47.5
101536,32.5
101537,37.5
101538,52.5
101539,37.5
101540,37.5
101541,47.5
101542,47.5
101543,27.5
101544,57.5
101545,37.5
101546,22.5
101547,57.5
101548,57.5
101549,57.5
101550,57.5
101551,57.5
101552,105
101553,165
101554,325
101555,95
101556,75
101557,57.5
101558,105
101559,105
101560,57.5
101561,105
101562,57.5
101563,115
101564,125
101565,85
101566,195
101567,115
101568,65
101569,575
101570,190
101571,65
101572,125
101573,105
101574,47.5
101575,37.5
101576,75
101577,37.5
101578,27.5
101579,52.5
101580,195
101581,57.5
101582,92.5
101583,105
101584,145
101585,175
101586,185
101587,95
101588,237.5
101589,52.5
101590,42.5
101591,31
101592,29
101593,40
101594,62.5
101595,42.5
101596,77.5
101597,22.5
101598,37.5
101599,57.5
101600,42.5
101601,47.5
101602,32.5
101603,42.5
101604,62.5
101605,37.5
101606,32.5
101607,47.5
101608,47.5
101609,27.5
101610,57.5
101611,47.5
101612,22.5
101613,57.5
101614,57.5
101615,57.5
101616,57.5
101617,57.5
101618,105
101619,165
101620,325
101621,95
101622,75
101623,57.5
101624,105
101625,105
101626,57.5
101627,105
101628,57.5
101629,115
101630,125
101631,85
101632,195
101633,115
101634,65
101635,575
101636,190
101637,65
101638,125
101639,105
101640,47.5
101641,37.5
101642,75
101643,47.5
101644,32.5
101645,52.5
101646,195
101647,57.5
101648,97.5
101649,115
101650,105
101651,175
101652,185
101653,95
101654,237.5
101655,57.5
101656,47.5
101657,31
101658,29
101659,39
101660,62.5
101661,45
101662,62.5
101663,22.5
101664,42.5
101665,52.5
101666,42.5
101667,42.5
101668,27.5
101669,37.5
101670,62.5
101671,37.5
101672,32.5
101673,47.5
101674,47.5
101675,27.5
101676,57.5
101677,105
101678,37.5
101679,22.5
101680,57.5
101681,57.5
101682,57.5
101683,57.5
101684,57.5
101685,105
101686,155
101687,325
101688,95
101689,75
101690,57.5
101691,105
101692,105
101693,57.5
101694,105
101695,57.5
101696,115
101697,125
101698,85
101699,195
101700,115
101701,55
101702,575
101703,190
101704,65
101705,125
101706,105
101707,52.5
101708,37.5
101709,65
101710,45
101711,32.5
101712,52.5
101713,195
101714,57.5
101715,97.5
101716,125
101717,125
101718,175
101719,185
101720,95
101721,237.5
101722,55
101723,65
101724,31
101725,29
101726,39
101727,62.5
101728,42.5
101729,60
101730,22.5
101731,42.5
101732,52.5
101733,42.5
101734,42.5
101735,27.5
101736,37.5
101737,55
101738,37.5
101739,32.5
101740,47.5
101741,47.5
101742,27.5
101743,57.5
101744,105
101745,37.5
101746,22.5
101747,57.5
101748,57.5
101749,57.5
101750,57.5
101751,57.5
101752,105
101753,155
101754,325
101755,95
101756,75
101757,57.5
101758,105
101759,105
101760,57.5
101761,105
101762,57.5
101763,115
101764,125
101765,85
101766,195
101767,115
101768,55
101769,575
101770,190
101771,65
101772,125
101773,105
101774,52.5
101775,37.5
101776,65
101777,45
101778,32.5
101779,52.5
101780,195
101781,57.5
101782,95
101783,125
101784,125
101785,175
101786,185
101787,95
101788,237.5
101789,62.5
101790,70
101791,31
101792,29
101793,41
101794,72.5
101795,44
101796,82.5
101797,22.5
101798,42.5
101799,57.5
101800,42.5
101801,55
101802,27.5
101803,42.5
101804,52.5
101805,37.5
101806,32.5
101807,47.5
101808,47.5
101809,22.5
101810,57.5
101811,105
101812,37.5
101813,22.5
101814,57.5
101815,57.5
101816,57.5
101817,52.5
101818,57.5
101819,105
101820,155
101821,325
101822,95
101823,75
101824,57.5
101825,105
101826,105
101827,57.5
101828,105
101829,57.5
101830,115
101831,125
101832,85
101833,195
101834,115
101835,65
101836,725
101837,175
101838,52.5
101839,125
101840,105
101841,52.5
101842,37.5
101843,65
101844,45
101845,35
101846,52.5
101847,195
101848,62.5
101849,105
101850,135
101851,225
101852,175
101853,185
101854,195
101855,237.5
101856,62.5
101857,75
101858,31
101859,29
101860,41
101861,72.5
101862,45.5
101863,61.5
101864,19
101865,32.5
101866,47.5
101867,35
101868,55
101869,32.5
101870,40
101871,47.5
101872,32.5
101873,32.5
101874,42.5
101875,47.5
101876,19
101877,57.5
101878,95
101879,37.5
101880,19
101881,57.5
101882,57.5
101883,57.5
101884,52.5
101885,57.5
101886,105
101887,155
101888,325
101889,95
101890,75
101891,57.5
101892,105
101893,105
101894,57.5
101895,105
101896,57.5
101897,115
101898,125
101899,85
101900,195
101901,115
101902,65
101903,725
101904,175
101905,52.5
101906,125
101907,105
101908,52.5
101909,37.5
101910,65
101911,45
101912,35
101913,52.5
101914,195
101915,85
101916,95
101917,135
101918,225
101919,175
101920,185
101921,195
101922,237.5
101923,47.5
101924,62.5
101925,31
101926,29
101927,41
101928,62.5
101929,52.5
101930,72.5
101931,22.5
101932,42.5
101933,52.5
101934,42.5
101935,52.5
101936,27.5
101937,37.5
101938,47.5
101939,37.5
101940,32.5
101941,47.5
101942,22.5
101943,57.5
101944,77.5
101945,37.5
101946,17.5
101947,42.5
101948,57.5
101949,57.5
101950,42.5
101951,57.5
101952,105
101953,135
101954,325
101955,95
101956,75
101957,57.5
101958,105
101959,105
101960,57.5
101961,105
101962,57.5
101963,115
101964,125
101965,85
101966,195
101967,105
101968,55
101969,675
101970,145
101971,55
101972,115
101973,105
101974,47.5
101975,37.5
101976,65
101977,32.5
101978,32.5
101979,52.5
101980,195
101981,62.5
101982,97.5
101983,125
101984,115
101985,175
101986,185
101987,195
101988,57.5
101989,237.5
101990,47.5
101991,60
101992,31
101993,29
101994,41
101995,62.5
101996,42.5
101997,62.5
101998,22.5
101999,37.5
102000,47.5
102001,42.5
102002,47.5
102003,27.5
102004,37.5
102005,42.5
102006,37.5
102007,37.5
102008,47.5
102009,22.5
102010,52.5
102011,72.5
102012,37.5
102013,17.5
102014,42.5
102015,57.5
102016,57.5
102017,42.5
102018,57.5
102019,95
102020,135
102021,425
102022,95
102023,75
102024,57.5
102025,105
102026,105
102027,57.5
102028,105
102029,57.5
102030,115
102031,125
102032,85
102033,195
102034,105
102035,55
102036,675
102037,155
102038,52.5
102039,105
102040,105
102041,47.5
102042,37.5
102043,65
102044,32.5
102045,27.5
102046,52.5
102047,195
102048,57.5
102049,97.5
102050,135
102051,105
102052,175
102053,185
102054,195
102055,57.5
102056,237.5
102057,47.5
102058,57.5
102059,31
102060,29
102061,41
102062,62.5
102063,42.5
102064,67.5
102065,22.5
102066,37.5
102067,52.5
102068,47.5
102069,47.5
102070,27.5
102071,37.5
102072,42.5
102073,37.5
102074,37.5
102075,52.5
102076,27.5
102077,57.5
102078,82.5
102079,37.5
102080,17.5
102081,42.5
102082,57.5
102083,57.5
102084,42.5
102085,57.5
102086,95
102087,125
102088,425
102089,75
102090,57.5
102091,105
102092,105
102093,57.5
102094,105
102095,57.5
102096,115
102097,125
102098,85
102099,195
102100,105
102101,65
102102,675
102103,145
102104,52.5
102105,95
102106,105
102107,47.5
102108,45
102109,65
102110,32.5
102111,32.5
102112,52.5
102113,195
102114,57.5
102115,97.5
102116,135
102117,105
102118,175
102119,185
102120,195
102121,57.5
102122,237.5
102123,47.5
102124,57.5
102125,31
102126,29
102127,41
102128,62.5
102129,42.5
102130,72.5
102131,22.5
102132,37.5
102133,47.5
102134,42.5
102135,47.5
102136,22.5
102137,37.5
102138,42.5
102139,37.5
102140,37.5
102141,52.5
102142,22.5
102143,57.5
102144,77.5
102145,37.5
102146,17.5
102147,42.5
102148,57.5
102149,57.5
102150,42.5
102151,57.5
102152,95
102153,155
102154,425
102155,95
102156,75
102157,57.5
102158,105
102159,105
102160,57.5
102161,105
102162,57.5
102163,115
102164,125
102165,85
102166,195
102167,95
102168,75
102169,675
102170,155
102171,52.5
102172,52.5
102173,105
102174,47.5
102175,47.5
102176,65
102177,37.5
102178,37.5
102179,52.5
102180,195
102181,57.5
102182,97.5
102183,135
102184,95
102185,175
102186,185
102187,195
102188,57.5
102189,237.5
102190,47.5
102191,60
102192,31
102193,29
102194,41
102195,62.5
102196,42.5
102197,77.5
102198,22.5
102199,37.5
102200,77.5
102201,47.5
102202,47.5
102203,42.5
102204,37.5
102205,52.5
102206,37.5
102207,37.5
102208,52.5
102209,27.5
102210,57.5
102211,85
102212,37.5
102213,17.5
102214,42.5
102215,57.5
102216,57.5
102217,42.5
102218,57.5
102219,95
102220,165
102221,425
102222,75
102223,57.5
102224,105
102225,105
102226,57.5
102227,105
102228,57.5
102229,115
102230,125
102231,75
102232,195
102233,95
102234,75
102235,675
102236,175
102237,52.5
102238,52.5
102239,105
102240,52.5
102241,47.5
102242,65
102243,47.5
102244,55
102245,52.5
102246,195
102247,57.5
102248,97.5
102249,135
102250,155
102251,175
102252,185
102253,195
102254,57.5
102255,237.5
102256,47.5
102257,52.5
102258,32
102259,29
102260,41
102261,67.5
102262,47.5
102263,77.5
102264,47.5
102265,37.5
102266,77.5
102267,52.5
102268,47.5
102269,37.5
102270,37.5
102271,77.5
102272,37.5
102273,37.5
102274,42.5
102275,32.5
102276,62.5
102277,37.5
102278,17.5
102279,45
102280,57.5
102281,57.5
102282,42.5
102283,57.5
102284,105
102285,190
102286,425
102287,75
102288,57.5
102289,105
102290,105
102291,57.5
102292,105
102293,57.5
102294,115
102295,125
102296,75
102297,195
102298,95
102299,65
102300,675
102301,155
102302,52.5
102303,52.5
102304,105
102305,105
102306,47.5
102307,65
102308,47.5
102309,47.5
102310,52.5
102311,195
102312,97.5
102313,97.5
102314,175
102315,195
102316,175
102317,195
102318,195
102319,57.5
102320,237.5
102321,47.5
102322,47.5
102323,32
102324,29
102325,41
102326,82.5
102327,52.5
102328,77.5
102329,37.5
102330,37.5
102331,77.5
102332,62.5
102333,42.5
102334,37.5
102335,67.5
102336,37.5
102337,37.5
102338,42.5
102339,37.5
102340,57.5
102341,37.5
102342,22.5
102343,42.5
102344,57.5
102345,57.5
102346,42.5
102347,57.5
102348,95
102349,165
102350,75
102351,57.5
102352,105
102353,105
102354,57.5
102355,105
102356,57.5
102357,115
102358,125
102359,75
102360,195
102361,95
102362,65
102363,675
102364,155
102365,52.5
102366,52.5
102367,105
102368,85
102369,47.5
102370,65
102371,42.5
102372,47.5
102373,52.5
102374,195
102375,105
102376,105
102377,165
102378,135
102379,175
102380,195
102381,195
102382,57.5
102383,237.5
102384,42.5
102385,37.5
102386,32
102387,27.5
102388,41
102389,77.5
102390,47.5
102391,77.5
102392,32.5
102393,37.5
102394,77.5
102395,77.5
102396,37.5
102397,37.5
102398,77.5
102399,37.5
102400,37.5
102401,42.5
102402,37.5
102403,77.5
102404,37.5
102405,22.5
102406,42.5
102407,57.5
102408,57.5
102409,42.5
102410,57.5
102411,105
102412,165
102413,75
102414,57.5
102415,105
102416,105
102417,57.5
102418,105
102419,57.5
102420,115
102421,125
102422,75
102423,195
102424,95
102425,65
102426,675
102427,155
102428,52.5
102429,52.5
102430,105
102431,42.5
102432,47.5
102433,65
102434,32.5
102435,52.5
102436,195
102437,105
102438,105
102439,155
102440,205
102441,175
102442,195
102443,195
102444,57.5
102445,237.5
102446,47.5
102447,27.5
102448,31
102449,29
102450,41
102451,77.5
102452,52.5
102453,62.5
102454,27.5
102455,42.5
102456,47.5
102457,62.5
102458,47.5
102459,42.5
102460,37.5
102461,62.5
102462,37.5
102463,42.5
102464,37.5
102465,62.5
102466,105
102467,37.5
102468,27.5
102469,42.5
102470,57.5
102471,57.5
102472,42.5
102473,57.5
102474,105
102475,165
102476,95
102477,75
102478,57.5
102479,105
102480,105
102481,57.5
102482,105
102483,57.5
102484,115
102485,125
102486,75
102487,195
102488,95
102489,65
102490,675
102491,155
102492,52.5
102493,52.5
102494,105
102495,42.5
102496,47.5
102497,65
102498,47.5
102499,32.5
102500,52.5
102501,195
102502,105
102503,105
102504,155
102505,105
102506,175
102507,195
102508,195
102509,57.5
102510,237.5
102511,47.5
102512,22.5
102513,31
102514,29
102515,41
102516,77.5
102517,47.5
102518,55
102519,22.5
102520,35
102521,47.5
102522,47.5
102523,47.5
102524,27.5
102525,37.5
102526,62.5
102527,32.5
102528,42.5
102529,37.5
102530,57.5
102531,77.5
102532,37.5
102533,19
102534,42.5
102535,57.5
102536,57.5
102537,42.5
102538,57.5
102539,95
102540,165
102541,425
102542,95
102543,75
102544,57.5
102545,105
102546,105
102547,57.5
102548,105
102549,57.5
102550,115
102551,125
102552,75
102553,195
102554,95
102555,65
102556,675
102557,155
102558,55
102559,65
102560,105
102561,52.5
102562,47.5
102563,65
102564,47.5
102565,32.5
102566,52.5
102567,195
102568,115
102569,125
102570,155
102571,115
102572,175
102573,195
102574,195
102575,57.5
102576,237.5
102577,47.5
102578,22.5
102579,31
102580,29
102581,41
102582,77.5
102583,47.5
102584,52.5
102585,22.5
102586,35
102587,55
102588,47.5
102589,32.5
102590,37.5
102591,47.5
102592,32.5
102593,42.5
102594,37.5
102595,52.5
102596,77.5
102597,37.5
102598,12.5
102599,42.5
102600,57.5
102601,57.5
102602,42.5
102603,57.5
102604,95
102605,145
102606,425
102607,95
102608,75
102609,57.5
102610,105
102611,105
102612,57.5
102613,105
102614,57.5
102615,115
102616,125
102617,75
102618,195
102619,95
102620,65
102621,675
102622,155
102623,55
102624,65
102625,105
102626,52.5
102627,47.5
102628,65
102629,65
102630,32.5
102631,52.5
102632,195
102633,115
102634,125
102635,155
102636,115
102637,175
102638,195
102639,195
102640,57.5
102641,237.5
102642,42.5
102643,22.5
102644,32
102645,29
102646,41.5
102647,77.5
102648,41
102649,47.5
102650,27.5
102651,37.5
102652,37.5
102653,85
102654,62.5
102655,47.5
102656,22.5
102657,37.5
102658,37.5
102659,37.5
102660,37.5
102661,37.5
102662,62.5
102663,62.5
102664,37.5
102665,17.5
102666,42.5
102667,57.5
102668,57.5
102669,42.5
102670,57.5
102671,95
102672,145
102673,425
102674,75
102675,57.5
102676,105
102677,105
102678,57.5
102679,105
102680,57.5
102681,115
102682,125
102683,75
102684,195
102685,95
102686,45
102687,675
102688,145
102689,52.5
102690,52.5
102691,105
102692,47.5
102693,47.5
102694,65
102695,47.5
102696,27.5
102697,52.5
102698,195
102699,77.5
102700,115
102701,195
102702,105
102703,175
102704,195
102705,195
102706,57.5
102707,237.5
102708,42.5
102709,24.5
102710,32
102711,29
102712,42.5
102713,77.5
102714,42.5
102715,47.5
102716,32.5
102717,37.5
102718,37.5
102719,85
102720,62.5
102721,47.5
102722,22.5
102723,37.5
102724,32.5
102725,37.5
102726,37.5
102727,37.5
102728,57.5
102729,47.5
102730,37.5
102731,9
102732,35
102733,57.5
102734,57.5
102735,37.5
102736,57.5
102737,105
102738,105
102739,425
102740,75
102741,57.5
102742,105
102743,105
102744,57.5
102745,105
102746,57.5
102747,115
102748,125
102749,75
102750,195
102751,95
102752,55
102753,675
102754,145
102755,52.5
102756,55
102757,105
102758,47.5
102759,47.5
102760,65
102761,47.5
102762,27.5
102763,52.5
102764,195
102765,62.5
102766,115
102767,145
102768,145
102769,175
102770,195
102771,195
102772,57.5
102773,237.5
102774,42.5
102775,24.5
102776,32
102777,29
102778,42
102779,77
102780,42.5
102781,47.5
102782,32.5
102783,37.5
102784,37.5
102785,85
102786,62.5
102787,47.5
102788,22.5
102789,37.5
102790,32.5
102791,37.5
102792,37.5
102793,37.5
102794,57.5
102795,47.5
102796,37.5
102797,9
102798,37.5
102799,57.5
102800,57.5
102801,37.5
102802,57.5
102803,105
102804,105
102805,425
102806,75
102807,57.5
102808,105
102809,105
102810,57.5
102811,105
102812,57.5
102813,115
102814,125
102815,75
102816,195
102817,95
102818,55
102819,675
102820,145
102821,52.5
102822,55
102823,105
102824,47.5
102825,47.5
102826,65
102827,65
102828,27.5
102829,52.5
102830,195
102831,62.5
102832,115
102833,145
102834,95
102835,175
102836,195
102837,195
102838,57.5
102839,237.5
102840,57.5
102841,32.5
102842,34
102843,29
102844,49
102845,77.5
102846,47.5
102847,57.5
102848,27.5
102849,42.5
102850,77.5
102851,77.5
102852,67.5
102853,47.5
102854,37.5
102855,57.5
102856,37.5
102857,37.5
102858,27.5
102859,97.5
102860,47.5
102861,37.5
102862,10
102863,42.5
102864,57.5
102865,57.5
102866,37.5
102867,57.5
102868,105
102869,97.5
102870,425
102871,75
102872,57.5
102873,105
102874,105
102875,57.5
102876,105
102877,57.5
102878,115
102879,125
102880,75
102881,195
102882,95
102883,55
102884,675
102885,145
102886,52.5
102887,55
102888,105
102889,47.5
102890,47.5
102891,65
102892,47.5
102893,27.5
102894,52.5
102895,195
102896,77.5
102897,115
102898,145
102899,105
102900,175
102901,195
102902,195
102903,57.5
102904,237.5
102905,57.5
102906,50
102907,34
102908,29
102909,49
102910,77.5
102911,42.5
102912,52.5
102913,27.5
102914,42.5
102915,97.5
102916,92.5
102917,47.5
102918,42.5
102919,37.5
102920,42.5
102921,37.5
102922,27.5
102923,37.5
102924,77.5
102925,47.5
102926,37.5
102927,9
102928,42.5
102929,57.5
102930,57.5
102931,42.5
102932,57.5
102933,105
102934,105
102935,425
102936,75
102937,57.5
102938,105
102939,105
102940,57.5
102941,105
102942,57.5
102943,115
102944,125
102945,75
102946,195
102947,95
102948,55
102949,675
102950,145
102951,52.5
102952,55
102953,105
102954,42.5
102955,47.5
102956,65
102957,47.5
102958,32.5
102959,52.5
102960,195
102961,72.5
102962,115
102963,145
102964,95
102965,175
102966,195
102967,195
102968,57.5
102969,237.5
102970,62.5
102971,51.5
102972,34.5
102973,29
102974,59
102975,77.5
102976,42.5
102977,57.5
102978,22.5
102979,47.5
102980,97.5
102981,97.5
102982,57.5
102983,47.5
102984,42.5
102985,47.5
102986,37.5
102987,27.5
102988,37.5
102989,85
102990,47.5
102991,37.5
102992,9
102993,52.5
102994,57.5
102995,57.5
102996,42.5
102997,57.5
102998,95
102999,115
103000,425
103001,75
103002,57.5
103003,105
103004,105
103005,57.5
103006,105
103007,57.5
103008,115
103009,125
103010,75
103011,195
103012,95
103013,55
103014,675
103015,145
103016,55
103017,55
103018,105
103019,42.5
103020,47.5
103021,65
103022,47.5
103023,37.5
103024,52.5
103025,195
103026,87.5
103027,155
103028,145
103029,95
103030,175
103031,195
103032,195
103033,57.5
103034,237.5
103035,77.5
103036,61.5
103037,34
103038,29
103039,59
103040,62.5
103041,42.5
103042,62.5
103043,22.5
103044,52.5
103045,97.5
103046,97.5
103047,65
103048,47.5
103049,47.5
103050,57.5
103051,37.5
103052,27.5
103053,37.5
103054,77.5
103055,47.5
103056,37.5
103057,9
103058,57.5
103059,57.5
103060,57.5
103061,42.5
103062,57.5
103063,95
103064,105
103065,425
103066,75
103067,57.5
103068,105
103069,105
103070,57.5
103071,105
103072,57.5
103073,115
103074,125
103075,75
103076,195
103077,95
103078,55
103079,675
103080,145
103081,55
103082,55
103083,105
103084,47.5
103085,47.5
103086,65
103087,47.5
103088,37.5
103089,52.5
103090,195
103091,87.5
103092,155
103093,145
103094,105
103095,175
103096,195
103097,195
103098,57.5
103099,237.5
103100,77.5
103101,57.5
103102,34
103103,29
103104,59
103105,67.5
103106,42.5
103107,62.5
103108,22.5
103109,57.5
103110,97.5
103111,97.5
103112,65
103113,72.5
103114,42.5
103115,52.5
103116,37.5
103117,27.5
103118,37.5
103119,77.5
103120,62.5
103121,37.5
103122,9
103123,57.5
103124,57.5
103125,57.5
103126,45
103127,57.5
103128,105
103129,115
103130,425
103131,75
103132,57.5
103133,105
103134,105
103135,57.5
103136,105
103137,57.5
103138,115
103139,125
103140,75
103141,195
103142,115
103143,45
103144,675
103145,145
103146,42.5
103147,55
103148,105
103149,47.5
103150,47.5
103151,65
103152,32.5
103153,52.5
103154,195
103155,95
103156,145
103157,145
103158,145
103159,175
103160,195
103161,195
103162,57.5
103163,237.5
103164,62.5
103165,57.5
103166,34
103167,29
103168,59
103169,62.5
103170,42.5
103171,62.5
103172,22.5
103173,52.5
103174,97.5
103175,125
103176,97.5
103177,65
103178,72.5
103179,47.5
103180,52.5
103181,37.5
103182,27.5
103183,37.5
103184,85
103185,62.5
103186,32.5
103187,9
103188,57.5
103189,57.5
103190,57.5
103191,45
103192,57.5
103193,105
103194,105
103195,425
103196,75
103197,57.5
103198,105
103199,105
103200,57.5
103201,105
