date,ncumul_conf
07/11/2020,10536
07/11/2020,19288
07/11/2020,10052
07/11/2020,2183
07/11/2020,3152
07/11/2020,3863
07/11/2020,4205
07/11/2020,29106
08/11/2020,3874
08/11/2020,15116
08/11/2020,
08/11/2020,3287
08/11/2020,2902
08/11/2020,6793
08/11/2020,7144
08/11/2020,668
08/11/2020,10888
08/11/2020,1021
08/11/2020,35881
08/11/2020,17868
08/11/2020,801
08/11/2020,28241
08/11/2020,518
08/11/2020,10667
08/11/2020,19505
08/11/2020,10238
08/11/2020,2238
08/11/2020,3863
08/11/2020,3224
08/11/2020,4254
08/11/2020,29968
09/11/2020,4035
09/11/2020,15430
09/11/2020,661
09/11/2020,3339
09/11/2020,2970
09/11/2020,6954
09/11/2020,7390
09/11/2020,680
09/11/2020,11495
09/11/2020,10389
09/11/2020,37235
09/11/2020,18422
09/11/2020,846
09/11/2020,29188
09/11/2020,588
09/11/2020,3813
09/11/2020,10859
09/11/2020,20243
09/11/2020,2276
09/11/2020,3958
09/11/2020,1045
09/11/2020,4373
09/11/2020,3267
09/11/2020,1025
09/11/2020,436
09/11/2020,30440
09/11/2020,589
10/11/2020,4179
10/11/2020,16030
10/11/2020,677
10/11/2020,3444
10/11/2020,3026
10/11/2020,7192
10/11/2020,7616
10/11/2020,707
10/11/2020,11908
10/11/2020,10712
10/11/2020,38535
10/11/2020,18847
10/11/2020,877
10/11/2020,30060
10/11/2020,593
10/11/2020,3902
10/11/2020,11313
10/11/2020,20855
10/11/2020,2313
10/11/2020,3363
10/11/2020,3982
10/11/2020,1095
10/11/2020,4537
10/11/2020,446
10/11/2020,1047
10/11/2020,31155
10/11/2020,599
11/11/2020,4312
11/11/2020,16629
11/11/2020,719
11/11/2020,3571
11/11/2020,3075
11/11/2020,7410
11/11/2020,7825
11/11/2020,714
11/11/2020,12263
11/11/2020,11194
11/11/2020,39544
11/11/2020,19190
11/11/2020,905
11/11/2020,30853
11/11/2020,616
11/11/2020,4071
11/11/2020,11637
11/11/2020,21382
11/11/2020,2369
11/11/2020,3458
11/11/2020,4053
11/11/2020,1135
11/11/2020,4747
11/11/2020,460
11/11/2020,1102
11/11/2020,32166
11/11/2020,614
12/11/2020,4452
12/11/2020,17140
12/11/2020,737
12/11/2020,3649
12/11/2020,3163
12/11/2020,7631
12/11/2020,7995
12/11/2020,733
12/11/2020,12583
12/11/2020,11530
12/11/2020,40489
12/11/2020,19508
12/11/2020,928
12/11/2020,31514
12/11/2020,633
12/11/2020,4214
12/11/2020,11968
12/11/2020,21914
12/11/2020,2425
12/11/2020,3608
12/11/2020,1185
12/11/2020,4113
12/11/2020,4879
12/11/2020,1129
12/11/2020,464
12/11/2020,32979
12/11/2020,628
13/11/2020,4569
13/11/2020,17584
13/11/2020,752
13/11/2020,3727
13/11/2020,3223
13/11/2020,7866
13/11/2020,8165
13/11/2020,744
13/11/2020,12925
13/11/2020,11876
13/11/2020,41349
13/11/2020,19810
13/11/2020,970
13/11/2020,32058
13/11/2020,664
13/11/2020,4354
13/11/2020,12303
13/11/2020,22409
13/11/2020,2506
13/11/2020,4190
13/11/2020,1233
13/11/2020,4950
13/11/2020,3751
13/11/2020,471
13/11/2020,1161
13/11/2020,33759
13/11/2020,643
14/11/2020,4651
14/11/2020,17935
14/11/2020,
14/11/2020,3806
14/11/2020,3260
14/11/2020,8036
14/11/2020,8309
14/11/2020,758
14/11/2020,13038
14/11/2020,1257
14/11/2020,12221
14/11/2020,41985
14/11/2020,19990
14/11/2020,985
14/11/2020,32411
14/11/2020,683
14/11/2020,12569
14/11/2020,22730
14/11/2020,2561
14/11/2020,4237
14/11/2020,5023
14/11/2020,3870
14/11/2020,34478
15/11/2020,4723
15/11/2020,18092
15/11/2020,
15/11/2020,3862
15/11/2020,3292
15/11/2020,8109
15/11/2020,8360
15/11/2020,770
15/11/2020,13115
15/11/2020,1277
15/11/2020,12480
15/11/2020,42361
15/11/2020,20110
15/11/2020,989
15/11/2020,32585
15/11/2020,702
15/11/2020,12672
15/11/2020,22925
15/11/2020,2608
15/11/2020,4237
15/11/2020,5077
15/11/2020,3964
15/11/2020,35081
15/11/2020,706
16/11/2020,4910
16/11/2020,18304
16/11/2020,786
16/11/2020,3912
16/11/2020,3319
16/11/2020,8292
16/11/2020,8542
16/11/2020,789
16/11/2020,13648
16/11/2020,12610
16/11/2020,43159
16/11/2020,20433
16/11/2020,1002
16/11/2020,33033
16/11/2020,713
16/11/2020,4628
16/11/2020,12900
16/11/2020,23521
16/11/2020,2644
16/11/2020,4321
16/11/2020,1310
16/11/2020,5224
16/11/2020,4041
16/11/2020,481
16/11/2020,35451
16/11/2020,1219
16/11/2020,719
17/11/2020,5073
17/11/2020,18534
17/11/2020,796
17/11/2020,3997
17/11/2020,3372
17/11/2020,8517
17/11/2020,8700
17/11/2020,798
17/11/2020,14051
17/11/2020,12826
17/11/2020,43824
17/11/2020,20715
17/11/2020,1051
17/11/2020,33474
17/11/2020,748
17/11/2020,4725
17/11/2020,13309
17/11/2020,24024
17/11/2020,2701
17/11/2020,4355
17/11/2020,1367
17/11/2020,5345
17/11/2020,4151
17/11/2020,485
17/11/2020,1255
17/11/2020,36315
17/11/2020,750
18/11/2020,5242
18/11/2020,18852
18/11/2020,814
18/11/2020,4080
18/11/2020,3399
18/11/2020,8688
18/11/2020,8856
18/11/2020,807
18/11/2020,14384
18/11/2020,13119
18/11/2020,44388
18/11/2020,20929
18/11/2020,1072
18/11/2020,33815
18/11/2020,756
18/11/2020,4888
18/11/2020,13650
18/11/2020,24469
18/11/2020,2766
18/11/2020,1419
18/11/2020,4415
18/11/2020,5518
18/11/2020,4290
18/11/2020,1292
18/11/2020,487
18/11/2020,37280
18/11/2020,774
19/11/2020,5365
19/11/2020,19153
19/11/2020,831
19/11/2020,4155
19/11/2020,3442
19/11/2020,8876
19/11/2020,8932
19/11/2020,822
19/11/2020,14685
19/11/2020,13374
19/11/2020,44924
19/11/2020,21124
19/11/2020,1094
19/11/2020,34139
19/11/2020,783
19/11/2020,5017
19/11/2020,14023
19/11/2020,24959
19/11/2020,2835
19/11/2020,1470
19/11/2020,4498
19/11/2020,4395
19/11/2020,5647
19/11/2020,490
19/11/2020,38061
19/11/2020,1321
19/11/2020,779
20/11/2020,5501
20/11/2020,19329
20/11/2020,846
20/11/2020,4265
20/11/2020,3475
20/11/2020,9121
20/11/2020,9034
20/11/2020,835
20/11/2020,15029
20/11/2020,13623
20/11/2020,45379
20/11/2020,21275
20/11/2020,1109
20/11/2020,34377
20/11/2020,810
20/11/2020,5165
20/11/2020,14478
20/11/2020,25362
20/11/2020,2883
20/11/2020,4559
20/11/2020,4505
20/11/2020,1503
20/11/2020,5739
20/11/2020,495
20/11/2020,1358
20/11/2020,38785
20/11/2020,818
21/11/2020,5599
21/11/2020,19461
21/11/2020,
21/11/2020,4385
21/11/2020,3513
21/11/2020,9219
21/11/2020,9105
21/11/2020,842
21/11/2020,15140
21/11/2020,1548
21/11/2020,13902
21/11/2020,45747
21/11/2020,21394
21/11/2020,1112
21/11/2020,34534
21/11/2020,844
21/11/2020,14770
21/11/2020,25637
21/11/2020,2943
21/11/2020,4614
21/11/2020,4600
21/11/2020,5850
21/11/2020,39512
22/11/2020,5666
22/11/2020,19556
22/11/2020,
22/11/2020,4449
22/11/2020,3532
22/11/2020,9267
22/11/2020,9151
22/11/2020,853
22/11/2020,15200
22/11/2020,1566
22/11/2020,14129
22/11/2020,45999
22/11/2020,21489
22/11/2020,1156
22/11/2020,34657
22/11/2020,870
22/11/2020,14860
22/11/2020,25834
22/11/2020,2982
22/11/2020,4614
22/11/2020,5885
22/11/2020,4707
22/11/2020,39862
23/11/2020,5851
23/11/2020,19793
23/11/2020,860
23/11/2020,4519
23/11/2020,3544
23/11/2020,9442
23/11/2020,9264
23/11/2020,858
23/11/2020,15691
23/11/2020,14269
23/11/2020,46529
23/11/2020,21707
23/11/2020,1158
23/11/2020,34907
23/11/2020,881
23/11/2020,5406
23/11/2020,15120
23/11/2020,26444
23/11/2020,3025
23/11/2020,4709
23/11/2020,1588
23/11/2020,5982
23/11/2020,4772
23/11/2020,501
23/11/2020,1405
23/11/2020,40183
23/11/2020,849
24/11/2020,6001
24/11/2020,19940
24/11/2020,883
24/11/2020,4608
24/11/2020,3583
24/11/2020,9641
24/11/2020,9359
24/11/2020,865
24/11/2020,16043
24/11/2020,14465
24/11/2020,46889
24/11/2020,21872
24/11/2020,1183
24/11/2020,35227
24/11/2020,898
24/11/2020,5524
24/11/2020,15552
24/11/2020,26904
24/11/2020,3068
24/11/2020,4744
24/11/2020,1633
24/11/2020,4850
24/11/2020,6166
24/11/2020,514
24/11/2020,1456
24/11/2020,40977
24/11/2020,869
25/11/2020,6177
25/11/2020,1183
25/11/2020,20093
25/11/2020,894
25/11/2020,4710
25/11/2020,3628
25/11/2020,9828
25/11/2020,9459
25/11/2020,881
25/11/2020,16375
25/11/2020,14718
25/11/2020,47310
25/11/2020,22016
25/11/2020,35424
25/11/2020,909
25/11/2020,5683
25/11/2020,16006
25/11/2020,27367
25/11/2020,3126
25/11/2020,4811
25/11/2020,1690
25/11/2020,6335
25/11/2020,4959
25/11/2020,517
25/11/2020,1499
25/11/2020,41789
25/11/2020,879
26/11/2020,6326
26/11/2020,20236
26/11/2020,911
26/11/2020,4790
26/11/2020,3668
26/11/2020,9997
26/11/2020,9548
26/11/2020,896
26/11/2020,16611
26/11/2020,14932
26/11/2020,47703
26/11/2020,22156
26/11/2020,1208
26/11/2020,35617
26/11/2020,926
26/11/2020,5817
26/11/2020,16312
26/11/2020,27802
26/11/2020,3186
26/11/2020,4889
26/11/2020,1732
26/11/2020,5105
26/11/2020,6461
26/11/2020,525
26/11/2020,1540
26/11/2020,42453
26/11/2020,889
27/11/2020,6455
27/11/2020,20340
27/11/2020,927
27/11/2020,4898
27/11/2020,3705
27/11/2020,10185
27/11/2020,9638
27/11/2020,902
27/11/2020,17020
27/11/2020,15211
27/11/2020,48021
27/11/2020,22311
27/11/2020,1231
27/11/2020,35830
27/11/2020,949
27/11/2020,5966
27/11/2020,16652
27/11/2020,28216
27/11/2020,3227
27/11/2020,4957
27/11/2020,1778
27/11/2020,5198
27/11/2020,6555
27/11/2020,526
27/11/2020,43214
27/11/2020,1560
27/11/2020,908
28/11/2020,6536
28/11/2020,20454
28/11/2020,
28/11/2020,5041
28/11/2020,3732
28/11/2020,10333
28/11/2020,9689
28/11/2020,918
28/11/2020,17165
28/11/2020,1818
28/11/2020,15457
28/11/2020,48236
28/11/2020,22388
28/11/2020,1253
28/11/2020,35961
28/11/2020,978
28/11/2020,16911
28/11/2020,28477
28/11/2020,3289
28/11/2020,5004
28/11/2020,5276
28/11/2020,6694
28/11/2020,43943
29/11/2020,6617
29/11/2020,20507
29/11/2020,
29/11/2020,5098
29/11/2020,3739
29/11/2020,10392
29/11/2020,9714
29/11/2020,921
29/11/2020,17250
29/11/2020,1846
29/11/2020,15667
29/11/2020,48425
29/11/2020,22461
29/11/2020,1253
29/11/2020,36025
29/11/2020,984
29/11/2020,17033
29/11/2020,28664
29/11/2020,3329
29/11/2020,5004
29/11/2020,6755
29/11/2020,5368
29/11/2020,44361
30/11/2020,6814
30/11/2020,20610
30/11/2020,949
30/11/2020,5210
30/11/2020,3751
30/11/2020,10567
30/11/2020,9833
30/11/2020,934
30/11/2020,17831
30/11/2020,15795
30/11/2020,48778
30/11/2020,22624
30/11/2020,1270
30/11/2020,36226
30/11/2020,1003
30/11/2020,927
30/11/2020,6233
30/11/2020,17353
30/11/2020,29187
30/11/2020,3356
30/11/2020,5093
30/11/2020,1880
30/11/2020,6910
30/11/2020,5424
30/11/2020,535
30/11/2020,1617
30/11/2020,44733
01/12/2020,6970
01/12/2020,20748
01/12/2020,959
01/12/2020,5322
01/12/2020,3778
01/12/2020,10763
01/12/2020,9921
01/12/2020,944
01/12/2020,18203
01/12/2020,15961
01/12/2020,49086
01/12/2020,22751
01/12/2020,1286
01/12/2020,36421
01/12/2020,1012
01/12/2020,949
01/12/2020,6337
01/12/2020,17758
01/12/2020,29602
01/12/2020,3400
01/12/2020,5157
01/12/2020,1933
01/12/2020,7040
01/12/2020,5508
01/12/2020,544
01/12/2020,1665
01/12/2020,45510
02/12/2020,7122
02/12/2020,20898
02/12/2020,973
02/12/2020,5422
02/12/2020,3794
02/12/2020,10940
02/12/2020,10016
02/12/2020,949
02/12/2020,18600
02/12/2020,16222
02/12/2020,49456
02/12/2020,22871
02/12/2020,1318
02/12/2020,36583
02/12/2020,1027
02/12/2020,6509
02/12/2020,18123
02/12/2020,30107
02/12/2020,3456
02/12/2020,5240
02/12/2020,5607
02/12/2020,1972
02/12/2020,7263
02/12/2020,547
02/12/2020,1705
02/12/2020,46449
03/12/2020,7267
03/12/2020,21023
03/12/2020,994
03/12/2020,5524
03/12/2020,3809
03/12/2020,11149
03/12/2020,10072
03/12/2020,970
03/12/2020,18947
03/12/2020,16492
03/12/2020,49817
03/12/2020,22996
03/12/2020,1339
03/12/2020,36767
03/12/2020,1047
03/12/2020,963
03/12/2020,6656
03/12/2020,18499
03/12/2020,30537
03/12/2020,3525
03/12/2020,5314
03/12/2020,2023
03/12/2020,5731
03/12/2020,7446
03/12/2020,549
03/12/2020,47215
04/12/2020,7445
04/12/2020,21140
04/12/2020,1024
04/12/2020,5647
04/12/2020,3834
04/12/2020,11378
04/12/2020,10144
04/12/2020,990
04/12/2020,19361
04/12/2020,16815
04/12/2020,50163
04/12/2020,23132
04/12/2020,1351
04/12/2020,36911
04/12/2020,1065
04/12/2020,982
04/12/2020,6811
04/12/2020,18878
04/12/2020,31065
04/12/2020,3571
04/12/2020,5406
04/12/2020,2078
04/12/2020,5815
04/12/2020,7553
04/12/2020,553
04/12/2020,48186
04/12/2020,1758
05/12/2020,7525
05/12/2020,21240
05/12/2020,
05/12/2020,5715
05/12/2020,3844
05/12/2020,11520
05/12/2020,10197
05/12/2020,1012
05/12/2020,19501
05/12/2020,2124
05/12/2020,17034
05/12/2020,50413
05/12/2020,23194
05/12/2020,1396
05/12/2020,36997
05/12/2020,1080
05/12/2020,19213
05/12/2020,31396
05/12/2020,3641
05/12/2020,5464
05/12/2020,7737
05/12/2020,5935
05/12/2020,48978
06/12/2020,7641
06/12/2020,21308
06/12/2020,
06/12/2020,5757
06/12/2020,3859
06/12/2020,11578
06/12/2020,10227
06/12/2020,1037
06/12/2020,19575
06/12/2020,2146
06/12/2020,17258
06/12/2020,50578
06/12/2020,23256
06/12/2020,1397
06/12/2020,37048
06/12/2020,1088
06/12/2020,19338
06/12/2020,31644
06/12/2020,3673
06/12/2020,5464
06/12/2020,7811
06/12/2020,6010
06/12/2020,49432
07/12/2020,7854
07/12/2020,21394
07/12/2020,1054
07/12/2020,5854
07/12/2020,3881
07/12/2020,11794
07/12/2020,10315
07/12/2020,1044
07/12/2020,20187
07/12/2020,17374
07/12/2020,50946
07/12/2020,23433
07/12/2020,1404
07/12/2020,37266
07/12/2020,1103
07/12/2020,1014
07/12/2020,7235
07/12/2020,19650
07/12/2020,32245
07/12/2020,3706
07/12/2020,5563
07/12/2020,7975
07/12/2020,1800
07/12/2020,6064
07/12/2020,2173
07/12/2020,563
07/12/2020,49937
08/12/2020,8060
08/12/2020,21487
08/12/2020,1083
08/12/2020,5969
08/12/2020,3903
08/12/2020,12012
08/12/2020,10380
08/12/2020,1054
08/12/2020,20681
08/12/2020,17569
08/12/2020,51234
08/12/2020,23511
08/12/2020,1432
08/12/2020,37441
08/12/2020,1112
08/12/2020,1030
08/12/2020,7353
08/12/2020,20119
08/12/2020,32849
08/12/2020,3747
08/12/2020,5617
08/12/2020,2212
08/12/2020,8274
08/12/2020,6158
08/12/2020,50942
08/12/2020,1859
09/12/2020,8254
09/12/2020,21603
09/12/2020,1132
09/12/2020,6098
09/12/2020,3920
09/12/2020,12204
09/12/2020,10480
09/12/2020,1073
09/12/2020,21111
09/12/2020,17841
09/12/2020,51558
09/12/2020,23659
09/12/2020,1441
09/12/2020,37619
09/12/2020,1135
09/12/2020,1043
09/12/2020,7554
09/12/2020,20629
09/12/2020,33459
09/12/2020,3799
09/12/2020,6276
09/12/2020,5681
09/12/2020,2257
09/12/2020,8493
09/12/2020,584
09/12/2020,1894
09/12/2020,51992
10/12/2020,8427
10/12/2020,21704
10/12/2020,1150
10/12/2020,6237
10/12/2020,3940
10/12/2020,12444
10/12/2020,10527
10/12/2020,1090
10/12/2020,21511
10/12/2020,18106
10/12/2020,51838
10/12/2020,23774
10/12/2020,1466
10/12/2020,37743
10/12/2020,1144
10/12/2020,1053
10/12/2020,7752
10/12/2020,21093
10/12/2020,33971
10/12/2020,6381
10/12/2020,3851
10/12/2020,5778
10/12/2020,8718
10/12/2020,2302
10/12/2020,598
10/12/2020,1919
10/12/2020,52921
11/12/2020,8608
11/12/2020,21815
11/12/2020,1179
11/12/2020,6323
11/12/2020,3952
11/12/2020,12777
11/12/2020,10586
11/12/2020,1109
11/12/2020,21896
11/12/2020,18432
11/12/2020,52083
11/12/2020,23895
11/12/2020,1482
11/12/2020,37890
11/12/2020,1156
11/12/2020,1069
11/12/2020,7968
11/12/2020,21508
11/12/2020,34514
11/12/2020,3898
11/12/2020,5871
11/12/2020,2348
11/12/2020,8895
11/12/2020,6508
11/12/2020,599
11/12/2020,1953
11/12/2020,53958
12/12/2020,8682
12/12/2020,21913
12/12/2020,
12/12/2020,6401
12/12/2020,3976
12/12/2020,13063
12/12/2020,10633
12/12/2020,1124
12/12/2020,22062
12/12/2020,2388
12/12/2020,18735
12/12/2020,52280
12/12/2020,23967
12/12/2020,1514
12/12/2020,37990
12/12/2020,1166
12/12/2020,1094
12/12/2020,21888
12/12/2020,34862
12/12/2020,3961
12/12/2020,6029
12/12/2020,8977
12/12/2020,6622
12/12/2020,54717
13/12/2020,8765
13/12/2020,21981
13/12/2020,
13/12/2020,6457
13/12/2020,3984
13/12/2020,13153
13/12/2020,10661
13/12/2020,1136
13/12/2020,22171
13/12/2020,2418
13/12/2020,19000
13/12/2020,52423
13/12/2020,24036
13/12/2020,1566
13/12/2020,38064
13/12/2020,1178
13/12/2020,22086
13/12/2020,35121
13/12/2020,4001
13/12/2020,6205
13/12/2020,9105
13/12/2020,6680
13/12/2020,55363
14/12/2020,8956
14/12/2020,22073
14/12/2020,1242
14/12/2020,6674
14/12/2020,4010
14/12/2020,13338
14/12/2020,10748
14/12/2020,1158
14/12/2020,22817
14/12/2020,19174
14/12/2020,52714
14/12/2020,24157
14/12/2020,1579
14/12/2020,38237
14/12/2020,1189
14/12/2020,1122
14/12/2020,8383
14/12/2020,22391
14/12/2020,35817
14/12/2020,4038
14/12/2020,6205
14/12/2020,2464
14/12/2020,9306
14/12/2020,1998
14/12/2020,6739
14/12/2020,620
14/12/2020,55863
15/12/2020,9132
15/12/2020,22170
15/12/2020,1264
15/12/2020,6766
15/12/2020,4057
15/12/2020,13639
15/12/2020,10805
15/12/2020,1183
15/12/2020,23262
15/12/2020,19387
15/12/2020,53009
15/12/2020,24266
15/12/2020,1600
15/12/2020,38446
15/12/2020,1192
15/12/2020,1141
15/12/2020,8525
15/12/2020,22959
15/12/2020,36423
15/12/2020,4095
15/12/2020,6875
15/12/2020,6260
15/12/2020,2512
15/12/2020,9597
15/12/2020,624
15/12/2020,2028
15/12/2020,56865
16/12/2020,9293
16/12/2020,1600
16/12/2020,22258
16/12/2020,1279
16/12/2020,6882
16/12/2020,4095
16/12/2020,13944
16/12/2020,10858
16/12/2020,1208
16/12/2020,23654
16/12/2020,19705
16/12/2020,53291
16/12/2020,24363
16/12/2020,38568
16/12/2020,1204
16/12/2020,1165
16/12/2020,8743
16/12/2020,23495
16/12/2020,36989
16/12/2020,4157
16/12/2020,6366
16/12/2020,2559
16/12/2020,9858
16/12/2020,2065
16/12/2020,6973
16/12/2020,630
16/12/2020,57801
17/12/2020,9441
17/12/2020,22341
17/12/2020,1335
17/12/2020,7005
17/12/2020,4132
17/12/2020,14156
17/12/2020,10907
17/12/2020,1235
17/12/2020,24002
17/12/2020,19963
17/12/2020,53521
17/12/2020,24444
17/12/2020,1635
17/12/2020,38722
17/12/2020,1218
17/12/2020,1177
17/12/2020,8921
17/12/2020,23991
17/12/2020,37529
17/12/2020,4220
17/12/2020,2603
17/12/2020,6474
17/12/2020,10058
17/12/2020,638
17/12/2020,7092
17/12/2020,58902
17/12/2020,2116
18/12/2020,9585
18/12/2020,22417
18/12/2020,1347
18/12/2020,7089
18/12/2020,4163
18/12/2020,14427
18/12/2020,10972
18/12/2020,1244
18/12/2020,24388
18/12/2020,20201
18/12/2020,53779
18/12/2020,24538
18/12/2020,1711
18/12/2020,38896
18/12/2020,1233
18/12/2020,1187
18/12/2020,9106
18/12/2020,24443
18/12/2020,38024
18/12/2020,4265
18/12/2020,6615
18/12/2020,2632
18/12/2020,7179
18/12/2020,10240
18/12/2020,640
18/12/2020,59720
18/12/2020,2116
19/12/2020,9677
19/12/2020,1711
19/12/2020,22512
19/12/2020,
19/12/2020,7213
19/12/2020,4181
19/12/2020,14624
19/12/2020,11007
19/12/2020,1256
19/12/2020,24519
19/12/2020,2666
19/12/2020,20511
19/12/2020,53954
19/12/2020,24583
19/12/2020,38996
19/12/2020,1241
19/12/2020,24755
19/12/2020,38363
19/12/2020,4327
19/12/2020,6717
19/12/2020,7273
19/12/2020,10350
19/12/2020,60533
20/12/2020,9755
20/12/2020,22581
20/12/2020,
20/12/2020,7254
20/12/2020,4204
20/12/2020,14731
20/12/2020,11027
20/12/2020,1266
20/12/2020,24600
20/12/2020,2691
20/12/2020,20780
20/12/2020,54094
20/12/2020,24629
20/12/2020,1758
20/12/2020,39084
20/12/2020,1257
20/12/2020,24930
20/12/2020,38598
20/12/2020,4393
20/12/2020,6717
20/12/2020,10447
20/12/2020,7353
20/12/2020,61112
21/12/2020,9968
21/12/2020,22649
21/12/2020,1396
21/12/2020,7365
21/12/2020,4236
21/12/2020,14877
21/12/2020,11102
21/12/2020,1277
21/12/2020,25181
21/12/2020,20902
21/12/2020,54390
21/12/2020,24734
21/12/2020,1784
21/12/2020,39269
21/12/2020,1265
21/12/2020,1236
21/12/2020,9492
21/12/2020,25239
21/12/2020,39215
21/12/2020,4424
21/12/2020,6858
21/12/2020,2187
21/12/2020,2722
21/12/2020,10647
21/12/2020,7397
21/12/2020,648
21/12/2020,61584
22/12/2020,10124
22/12/2020,22744
22/12/2020,1423
22/12/2020,7467
22/12/2020,4257
22/12/2020,15118
22/12/2020,11165
22/12/2020,1300
22/12/2020,25576
22/12/2020,21157
22/12/2020,54663
22/12/2020,24830
22/12/2020,1826
22/12/2020,39427
22/12/2020,1281
22/12/2020,1248
22/12/2020,9637
22/12/2020,25815
22/12/2020,39738
22/12/2020,4481
22/12/2020,2763
22/12/2020,6924
22/12/2020,10866
22/12/2020,2213
22/12/2020,7476
22/12/2020,653
22/12/2020,62561
23/12/2020,10280
23/12/2020,22835
23/12/2020,1459
23/12/2020,7580
23/12/2020,4281
23/12/2020,15397
23/12/2020,11230
23/12/2020,1324
23/12/2020,25900
23/12/2020,21438
23/12/2020,54926
23/12/2020,24926
23/12/2020,1858
23/12/2020,39601
23/12/2020,1298
23/12/2020,1266
23/12/2020,9783
23/12/2020,26280
23/12/2020,40248
23/12/2020,4517
23/12/2020,2807
23/12/2020,7047
23/12/2020,11067
23/12/2020,7570
23/12/2020,657
23/12/2020,63766
23/12/2020,2254
24/12/2020,10379
24/12/2020,22959
24/12/2020,1483
24/12/2020,7653
24/12/2020,4301
24/12/2020,15652
24/12/2020,11292
24/12/2020,1331
24/12/2020,26085
24/12/2020,21734
24/12/2020,55152
24/12/2020,25007
24/12/2020,1920
24/12/2020,39729
24/12/2020,1313
24/12/2020,9949
24/12/2020,26746
24/12/2020,40573
24/12/2020,4575
24/12/2020,2287
24/12/2020,2829
24/12/2020,7163
24/12/2020,7668
24/12/2020,11226
24/12/2020,664
24/12/2020,64758
25/12/2020,10432
25/12/2020,23007
25/12/2020,1486
25/12/2020,7714
25/12/2020,4314
25/12/2020,15800
25/12/2020,11300
25/12/2020,1339
25/12/2020,26143
25/12/2020,2855
25/12/2020,22036
25/12/2020,55261
25/12/2020,25059
25/12/2020,2000
25/12/2020,39769
25/12/2020,1324
25/12/2020,10067
25/12/2020,26902
25/12/2020,40813
25/12/2020,4627
25/12/2020,7275
25/12/2020,11278
25/12/2020,7735
25/12/2020,65387
26/12/2020,10502
26/12/2020,2000
26/12/2020,23053
26/12/2020,
26/12/2020,7756
26/12/2020,4332
26/12/2020,15917
26/12/2020,11350
26/12/2020,1345
26/12/2020,26256
26/12/2020,2873
26/12/2020,22184
26/12/2020,55443
26/12/2020,25137
26/12/2020,39855
26/12/2020,1324
26/12/2020,1307
26/12/2020,27104
26/12/2020,41069
26/12/2020,4650
26/12/2020,7397
26/12/2020,11333
26/12/2020,7779
26/12/2020,65749
27/12/2020,10582
27/12/2020,2018
27/12/2020,23114
27/12/2020,
27/12/2020,7782
27/12/2020,4350
27/12/2020,16029
27/12/2020,11388
27/12/2020,1356
27/12/2020,26337
27/12/2020,2888
27/12/2020,22352
27/12/2020,55649
27/12/2020,25211
27/12/2020,39918
27/12/2020,1345
27/12/2020,27264
27/12/2020,41314
27/12/2020,4683
27/12/2020,7397
27/12/2020,11444
27/12/2020,7842
27/12/2020,66213
28/12/2020,10735
28/12/2020,23171
28/12/2020,1504
28/12/2020,7874
28/12/2020,4372
28/12/2020,16205
28/12/2020,11471
28/12/2020,1374
28/12/2020,26810
28/12/2020,22513
28/12/2020,55992
28/12/2020,25344
28/12/2020,2038
28/12/2020,40100
28/12/2020,1348
28/12/2020,1331
28/12/2020,10288
28/12/2020,27605
28/12/2020,41871
28/12/2020,4710
28/12/2020,2927
28/12/2020,7397
28/12/2020,11617
28/12/2020,7901
28/12/2020,2340
28/12/2020,679
28/12/2020,66743
29/12/2020,10864
29/12/2020,23265
29/12/2020,1537
29/12/2020,7993
29/12/2020,4411
29/12/2020,16462
29/12/2020,11536
29/12/2020,1398
29/12/2020,27214
29/12/2020,22786
29/12/2020,56311
29/12/2020,25483
29/12/2020,2069
29/12/2020,40266
29/12/2020,1360
29/12/2020,1338
29/12/2020,10380
29/12/2020,28073
29/12/2020,42348
29/12/2020,4764
29/12/2020,7480
29/12/2020,2960
29/12/2020,11765
29/12/2020,7990
29/12/2020,686
29/12/2020,67700
30/12/2020,10974
30/12/2020,23361
30/12/2020,1565
30/12/2020,8086
30/12/2020,4455
30/12/2020,16735
30/12/2020,11632
30/12/2020,1427
30/12/2020,27557
30/12/2020,23096
30/12/2020,56602
30/12/2020,25628
30/12/2020,2104
30/12/2020,40442
30/12/2020,1369
30/12/2020,10526
30/12/2020,28466
30/12/2020,42803
